country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Latvia,LV,2021-W46,national,LV,Latvia,5776,59258,1893223,3130.006344,9.747207128,TESSy
Latvia,LV,2021-W47,national,LV,Latvia,6297,67886,1893223,3585.737127,9.275844799,TESSy
Latvia,LV,2021-W48,national,LV,Latvia,4916,65050,1893223,3435.939665,7.557263643,TESSy
Latvia,LV,2021-W49,national,LV,Latvia,4615,66209,1893223,3497.158021,6.970351463,TESSy
Latvia,LV,2021-W50,national,LV,Latvia,5195,68459,1893223,3616.002975,7.588483618,TESSy
Latvia,LV,2021-W51,national,LV,Latvia,4292,47319,1893223,2499.388609,9.07035229,TESSy
Latvia,LV,2021-W52,national,LV,Latvia,5590,46431,1893223,2452.484467,12.03937025,TESSy
Latvia,LV,2022-W01,national,LV,Latvia,10830,71537,1893223,3778.582872,15.13901897,TESSy
Latvia,LV,2022-W02,national,LV,Latvia,15943,100720,1893223,5320.028333,15.82903098,TESSy
Latvia,LV,2022-W03,national,LV,Latvia,31747,144749,1893223,7645.639209,21.93244858,TESSy
Latvia,LV,2022-W04,national,LV,Latvia,53448,163131,1893223,8616.576072,32.76385236,TESSy
Latvia,LV,2022-W05,national,LV,Latvia,61116,156864,1893223,8285.55326,38.96113831,TESSy
Latvia,LV,2022-W06,national,LV,Latvia,68517,165294,1893223,8730.825687,41.45159534,TESSy
Latvia,LV,2022-W07,national,LV,Latvia,67322,151387,1893223,7996.258233,44.47013284,TESSy
Latvia,LV,2022-W08,national,LV,Latvia,63560,136864,1893223,7229.153671,46.44026187,TESSy
Latvia,LV,2022-W09,national,LV,Latvia,52036,111466,1893223,5887.631832,46.68329356,TESSy
Latvia,LV,2022-W10,national,LV,Latvia,40796,91561,1893223,4836.250141,44.55608829,TESSy
Latvia,LV,2022-W11,national,LV,Latvia,28702,67371,1893223,3558.534837,42.60290036,TESSy
Latvia,LV,2022-W12,national,LV,Latvia,19582,53401,1893223,2820.639724,36.66972529,TESSy
Latvia,LV,2022-W13,national,LV,Latvia,11914,42834,1893223,2262.491001,27.81435308,TESSy
Latvia,LV,2022-W14,national,LV,Latvia,6264,31414,1893223,1659.286835,19.94015407,TESSy
Latvia,LV,2022-W15,national,LV,Latvia,4377,25287,1893223,1335.658821,17.30928936,TESSy
Latvia,LV,2022-W16,national,LV,Latvia,4140,27134,1893223,1433.217323,15.25761038,TESSy
Latvia,LV,2022-W17,national,LV,Latvia,2907,26423,1893223,1395.662318,11.00177875,TESSy
Latvia,LV,2022-W18,national,LV,Latvia,1906,21450,1893223,1132.98856,8.885780886,TESSy
Latvia,LV,2022-W19,national,LV,Latvia,1433,20174,1893223,1065.590266,7.103202141,TESSy
Latvia,LV,2022-W20,national,LV,Latvia,1157,17720,1893223,935.9700363,6.529345372,TESSy
Latvia,LV,2022-W21,national,LV,Latvia,1218,17560,1893223,927.5188396,6.936218679,TESSy
Latvia,LV,2022-W22,national,LV,Latvia,1026,15460,1893223,816.5968827,6.636481242,TESSy
Latvia,LV,2022-W23,national,LV,Latvia,1227,14552,1893223,768.6363413,8.431830676,TESSy
Latvia,LV,2022-W24,national,LV,Latvia,1498,14154,1893223,747.6139895,10.58358061,TESSy
Latvia,LV,2022-W25,national,LV,Latvia,1523,10806,1893223,570.7726982,14.09402184,TESSy
Latvia,LV,2022-W26,national,LV,Latvia,3409,15988,1893223,844.4858318,21.32224168,TESSy
Latvia,LV,2022-W27,national,LV,Latvia,3867,17235,1893223,910.3523462,22.43690165,TESSy
Latvia,LV,2022-W28,national,LV,Latvia,5493,20321,1893223,1073.354803,27.03115004,TESSy
Latvia,LV,2022-W29,national,LV,Latvia,8574,24736,1893223,1306.555012,34.66203105,TESSy
Latvia,LV,2022-W30,national,LV,Latvia,9066,26484,1893223,1398.884336,34.23198913,TESSy
Latvia,LV,2022-W31,national,LV,Latvia,9733,28515,1893223,1506.161715,34.1329125,TESSy
Latvia,LV,2022-W32,national,LV,Latvia,9574,29812,1893223,1574.669228,32.11458473,TESSy
Latvia,LV,2022-W33,national,LV,Latvia,8177,26515,1893223,1400.521756,30.83914765,TESSy
Latvia,LV,2022-W34,national,LV,Latvia,5479,22073,1893223,1165.895407,24.82218095,TESSy
Latvia,LV,2022-W35,national,LV,Latvia,4909,22011,1893223,1162.620568,22.30248512,TESSy
Latvia,LV,2022-W36,national,LV,Latvia,5623,23330,1893223,1232.290121,24.10201457,TESSy
Latvia,LV,2022-W37,national,LV,Latvia,8368,30512,1893223,1611.643214,27.4252753,TESSy
Latvia,LV,2022-W38,national,LV,Latvia,8470,30312,1893223,1601.079218,27.94272895,TESSy
Latvia,LV,2022-W39,national,LV,Latvia,,,1893223,,,
Latvia,LV,2022-W40,national,LV,Latvia,6719,28100,1893223,1484.241423,23.91103203,TESSy
Liechtenstein,LI,2020-W01,national,LI,Liechtenstein,,,39055,,,
Liechtenstein,LI,2020-W02,national,LI,Liechtenstein,,,39055,,,
Liechtenstein,LI,2020-W03,national,LI,Liechtenstein,,,39055,,,
Liechtenstein,LI,2020-W04,national,LI,Liechtenstein,,,39055,,,
Liechtenstein,LI,2020-W05,national,LI,Liechtenstein,,,39055,,,
Liechtenstein,LI,2020-W06,national,LI,Liechtenstein,,,39055,,,
Liechtenstein,LI,2020-W07,national,LI,Liechtenstein,,,39055,,,
Liechtenstein,LI,2020-W08,national,LI,Liechtenstein,,,39055,,,
Liechtenstein,LI,2020-W09,national,LI,Liechtenstein,,,39055,,,
Liechtenstein,LI,2020-W10,national,LI,Liechtenstein,,,39055,,,
Liechtenstein,LI,2020-W11,national,LI,Liechtenstein,,,39055,,,
Liechtenstein,LI,2020-W12,national,LI,Liechtenstein,,,39055,,,
Liechtenstein,LI,2020-W13,national,LI,Liechtenstein,,,39055,,,
Liechtenstein,LI,2020-W14,national,LI,Liechtenstein,,,39055,,,
Liechtenstein,LI,2020-W15,national,LI,Liechtenstein,,,39055,,,
Liechtenstein,LI,2020-W16,national,LI,Liechtenstein,,,39055,,,
Liechtenstein,LI,2020-W17,national,LI,Liechtenstein,,,39055,,,
Liechtenstein,LI,2020-W18,national,LI,Liechtenstein,,,39055,,,
Liechtenstein,LI,2020-W19,national,LI,Liechtenstein,,,39055,,,
Liechtenstein,LI,2020-W20,national,LI,Liechtenstein,0,52,39055,133.1455639,0,TESSy
Liechtenstein,LI,2020-W21,national,LI,Liechtenstein,0,258,39055,660.6068365,0,TESSy
Liechtenstein,LI,2020-W22,national,LI,Liechtenstein,0,351,39055,898.7325567,0,TESSy
Liechtenstein,LI,2020-W23,national,LI,Liechtenstein,0,315,39055,806.5548585,0,TESSy
Liechtenstein,LI,2020-W24,national,LI,Liechtenstein,0,257,39055,658.0463449,0,TESSy
Liechtenstein,LI,2020-W25,national,LI,Liechtenstein,0,341,39055,873.1276405,0,TESSy
Liechtenstein,LI,2020-W26,national,LI,Liechtenstein,0,152,39055,389.1947254,0,TESSy
Liechtenstein,LI,2020-W27,national,LI,Liechtenstein,2,414,39055,1060.043528,0.483091787,TESSy
Liechtenstein,LI,2020-W28,national,LI,Liechtenstein,0,168,39055,430.1625912,0,TESSy
Liechtenstein,LI,2020-W29,national,LI,Liechtenstein,2,334,39055,855.2041992,0.598802395,TESSy
Liechtenstein,LI,2020-W30,national,LI,Liechtenstein,0,148,39055,378.9527589,0,TESSy
Liechtenstein,LI,2020-W31,national,LI,Liechtenstein,2,287,39055,734.8610933,0.696864111,TESSy
Liechtenstein,LI,2020-W32,national,LI,Liechtenstein,0,183,39055,468.5699654,0,TESSy
Liechtenstein,LI,2020-W33,national,LI,Liechtenstein,8,379,39055,970.4263219,2.110817942,TESSy
Liechtenstein,LI,2020-W34,national,LI,Liechtenstein,4,307,39055,786.0709256,1.302931596,TESSy
Liechtenstein,LI,2020-W35,national,LI,Liechtenstein,7,538,39055,1377.544489,1.301115242,TESSy
Liechtenstein,LI,2020-W36,national,LI,Liechtenstein,0,670,39055,1715.529382,0,TESSy
Liechtenstein,LI,2020-W37,national,LI,Liechtenstein,4,738,39055,1889.642811,0.54200542,TESSy
Liechtenstein,LI,2020-W38,national,LI,Liechtenstein,2,580,39055,1485.085136,0.344827586,TESSy
Liechtenstein,LI,2020-W39,national,LI,Liechtenstein,4,685,39055,1753.936756,0.583941606,TESSy
Liechtenstein,LI,2020-W40,national,LI,Liechtenstein,10,443,39055,1134.297785,2.257336343,TESSy
Liechtenstein,LI,2020-W41,national,LI,Liechtenstein,21,527,39055,1349.379081,3.984819734,TESSy
Liechtenstein,LI,2020-W42,national,LI,Liechtenstein,76,564,39055,1444.117271,13.4751773,TESSy
Liechtenstein,LI,2020-W43,national,LI,Liechtenstein,177,1181,39055,3023.940597,14.9872989,TESSy
Liechtenstein,LI,2020-W44,national,LI,Liechtenstein,196,937,39055,2399.180643,20.91782284,TESSy
Liechtenstein,LI,2020-W45,national,LI,Liechtenstein,199,1068,39055,2734.605044,18.6329588,TESSy
Liechtenstein,LI,2020-W46,national,LI,Liechtenstein,186,825,39055,2112.405582,22.54545455,TESSy
Liechtenstein,LI,2020-W47,national,LI,Liechtenstein,166,879,39055,2250.672129,18.8850967,TESSy
Liechtenstein,LI,2020-W48,national,LI,Liechtenstein,118,796,39055,2038.151325,14.8241206,TESSy
Liechtenstein,LI,2020-W49,national,LI,Liechtenstein,127,789,39055,2020.227884,16.09632446,TESSy
Liechtenstein,LI,2020-W50,national,LI,Liechtenstein,170,875,39055,2240.430163,19.42857143,TESSy
Liechtenstein,LI,2020-W51,national,LI,Liechtenstein,216,1279,39055,3274.868775,16.8881939,TESSy
Liechtenstein,LI,2020-W52,national,LI,Liechtenstein,256,1287,39055,3295.352708,19.89121989,TESSy
Liechtenstein,LI,2020-W53,national,LI,Liechtenstein,186,909,39055,2327.486877,20.4620462,TESSy
Liechtenstein,LI,2021-W01,national,LI,Liechtenstein,122,819,39055,2097.042632,14.8962149,TESSy
Liechtenstein,LI,2021-W02,national,LI,Liechtenstein,50,730,39055,1869.158879,6.849315068,TESSy
Liechtenstein,LI,2021-W03,national,LI,Liechtenstein,63,783,39055,2004.864934,8.045977011,TESSy
Liechtenstein,LI,2021-W04,national,LI,Liechtenstein,43,867,39055,2219.94623,4.959630911,TESSy
Liechtenstein,LI,2021-W05,national,LI,Liechtenstein,29,748,39055,1915.247728,3.877005348,TESSy
Liechtenstein,LI,2021-W06,national,LI,Liechtenstein,14,883,39055,2260.914096,1.585503964,TESSy
Liechtenstein,LI,2021-W07,national,LI,Liechtenstein,11,711,39055,1820.509538,1.547116737,TESSy
Liechtenstein,LI,2021-W08,national,LI,Liechtenstein,26,809,39055,2071.437716,3.213844252,TESSy
Liechtenstein,LI,2021-W09,national,LI,Liechtenstein,16,812,39055,2079.119191,1.97044335,TESSy
Liechtenstein,LI,2021-W10,national,LI,Liechtenstein,20,888,39055,2273.716554,2.252252252,TESSy
Liechtenstein,LI,2021-W11,national,LI,Liechtenstein,20,1071,39055,2742.286519,1.867413632,TESSy
Liechtenstein,LI,2021-W12,national,LI,Liechtenstein,32,1117,39055,2860.069133,2.864816473,TESSy
Liechtenstein,LI,2021-W13,national,LI,Liechtenstein,33,1702,39055,4357.956728,1.938895417,TESSy
Liechtenstein,LI,2021-W14,national,LI,Liechtenstein,57,1506,39055,3856.100371,3.784860558,TESSy
Liechtenstein,LI,2021-W15,national,LI,Liechtenstein,69,1412,39055,3615.41416,4.886685552,TESSy
Liechtenstein,LI,2021-W16,national,LI,Liechtenstein,62,1420,39055,3635.898092,4.366197183,TESSy
Liechtenstein,LI,2021-W17,national,LI,Liechtenstein,61,1494,39055,3825.374472,4.082998661,TESSy
Liechtenstein,LI,2021-W18,national,LI,Liechtenstein,28,1298,39055,3323.518115,2.157164869,TESSy
Liechtenstein,LI,2021-W19,national,LI,Liechtenstein,16,1288,39055,3297.913199,1.242236025,TESSy
Liechtenstein,LI,2021-W20,national,LI,Liechtenstein,10,1504,39055,3850.979388,0.664893617,TESSy
Liechtenstein,LI,2021-W21,national,LI,Liechtenstein,13,1190,39055,3046.985021,1.092436975,TESSy
Liechtenstein,LI,2021-W22,national,LI,Liechtenstein,9,1499,39055,3838.17693,0.600400267,TESSy
Liechtenstein,LI,2021-W23,national,LI,Liechtenstein,3,982,39055,2514.402765,0.305498982,TESSy
Liechtenstein,LI,2021-W24,national,LI,Liechtenstein,3,860,39055,2202.022788,0.348837209,TESSy
Liechtenstein,LI,2021-W25,national,LI,Liechtenstein,6,1027,39055,2629.624888,0.584225901,TESSy
Liechtenstein,LI,2021-W26,national,LI,Liechtenstein,11,1241,39055,3177.570093,0.88638195,TESSy
Liechtenstein,LI,2021-W27,national,LI,Liechtenstein,11,1363,39055,3489.95007,0.807043287,TESSy
Liechtenstein,LI,2021-W28,national,LI,Liechtenstein,12,1356,39055,3472.026629,0.884955752,TESSy
Liechtenstein,LI,2021-W29,national,LI,Liechtenstein,7,1401,39055,3587.248752,0.499643112,TESSy
Liechtenstein,LI,2021-W30,national,LI,Liechtenstein,9,1003,39055,2568.173089,0.897308076,TESSy
Liechtenstein,LI,2021-W31,national,LI,Liechtenstein,14,814,39055,2084.240174,1.71990172,TESSy
Liechtenstein,LI,2021-W32,national,LI,Liechtenstein,60,891,39055,2281.398028,6.734006734,TESSy
Liechtenstein,LI,2021-W33,national,LI,Liechtenstein,67,910,39055,2330.047369,7.362637363,TESSy
Liechtenstein,LI,2021-W34,national,LI,Liechtenstein,37,1089,39055,2788.375368,3.397612489,TESSy
Liechtenstein,LI,2021-W35,national,LI,Liechtenstein,66,1290,39055,3303.034183,5.11627907,TESSy
Liechtenstein,LI,2021-W36,national,LI,Liechtenstein,56,1358,39055,3477.147612,4.12371134,TESSy
Liechtenstein,LI,2021-W37,national,LI,Liechtenstein,32,1487,39055,3807.451031,2.15198386,TESSy
Liechtenstein,LI,2021-W38,national,LI,Liechtenstein,27,1459,39055,3735.757265,1.850582591,TESSy
Liechtenstein,LI,2021-W39,national,LI,Liechtenstein,5,1248,39055,3195.493535,0.400641026,TESSy
Liechtenstein,LI,2021-W40,national,LI,Liechtenstein,12,1087,39055,2783.254385,1.103955842,TESSy
Liechtenstein,LI,2021-W41,national,LI,Liechtenstein,35,948,39055,2427.34605,3.691983122,TESSy
Liechtenstein,LI,2021-W42,national,LI,Liechtenstein,41,1194,39055,3057.226988,3.433835846,TESSy
Liechtenstein,LI,2021-W43,national,LI,Liechtenstein,40,1068,39055,2734.605044,3.745318352,TESSy
Liechtenstein,LI,2021-W44,national,LI,Liechtenstein,95,712,39055,1823.070029,13.34269663,TESSy
Liechtenstein,LI,2021-W45,national,LI,Liechtenstein,148,1080,39055,2765.330944,13.7037037,TESSy
Liechtenstein,LI,2021-W46,national,LI,Liechtenstein,392,1963,39055,5026.245039,19.96943454,TESSy
Liechtenstein,LI,2021-W47,national,LI,Liechtenstein,352,2076,39055,5315.580591,16.95568401,TESSy
Liechtenstein,LI,2021-W48,national,LI,Liechtenstein,380,1759,39055,4503.90475,21.60318363,TESSy
Liechtenstein,LI,2021-W49,national,LI,Liechtenstein,460,2443,39055,6255.281014,18.82930823,TESSy
Liechtenstein,LI,2021-W50,national,LI,Liechtenstein,270,1345,39055,3443.861221,20.07434944,TESSy
Liechtenstein,LI,2021-W51,national,LI,Liechtenstein,267,1306,39055,3344.002048,20.44410413,TESSy
Liechtenstein,LI,2021-W52,national,LI,Liechtenstein,295,1168,39055,2990.654206,25.25684932,TESSy
Liechtenstein,LI,2022-W01,national,LI,Liechtenstein,480,1342,39055,3436.179747,35.76751118,TESSy
Liechtenstein,LI,2022-W02,national,LI,Liechtenstein,549,1580,39055,4045.576751,34.74683544,TESSy
Liechtenstein,LI,2022-W03,national,LI,Liechtenstein,748,1961,39055,5021.124056,38.14380418,TESSy
Liechtenstein,LI,2022-W04,national,LI,Liechtenstein,915,2223,39055,5691.972859,41.16059379,TESSy
Liechtenstein,LI,2022-W05,national,LI,Liechtenstein,835,1868,39055,4782.998336,44.70021413,TESSy
Liechtenstein,LI,2022-W06,national,LI,Liechtenstein,813,1695,39055,4340.033286,47.96460177,TESSy
Liechtenstein,LI,2022-W07,national,LI,Liechtenstein,615,1378,39055,3528.357445,44.6298984,TESSy
Liechtenstein,LI,2022-W08,national,LI,Liechtenstein,696,1485,39055,3802.330047,46.86868687,TESSy
Liechtenstein,LI,2022-W09,national,LI,Liechtenstein,1194,1988,39055,5090.257329,60.06036217,TESSy
Liechtenstein,LI,2022-W10,national,LI,Liechtenstein,1036,2039,39055,5220.842402,50.80922021,TESSy
Liechtenstein,LI,2022-W11,national,LI,Liechtenstein,1221,2162,39055,5535.78287,56.47548566,TESSy
Liechtenstein,LI,2022-W12,national,LI,Liechtenstein,654,1417,39055,3628.216618,46.15384615,TESSy
Liechtenstein,LI,2022-W13,national,LI,Liechtenstein,444,993,39055,2542.568173,44.71299094,TESSy
Liechtenstein,LI,2022-W14,national,LI,Liechtenstein,225,726,39055,1858.916912,30.99173554,TESSy
Liechtenstein,LI,2022-W15,national,LI,Liechtenstein,219,1071,39055,2742.286519,20.44817927,TESSy
Liechtenstein,LI,2022-W16,national,LI,Liechtenstein,101,319,39055,816.796825,31.66144201,TESSy
Liechtenstein,LI,2022-W17,national,LI,Liechtenstein,94,249,39055,637.562412,37.75100402,TESSy
Liechtenstein,LI,2022-W18,national,LI,Liechtenstein,82,222,39055,568.4291384,36.93693694,TESSy
Liechtenstein,LI,2022-W19,national,LI,Liechtenstein,66,202,39055,517.2193061,32.67326733,TESSy
Liechtenstein,LI,2022-W20,national,LI,Liechtenstein,60,176,39055,450.6465241,34.09090909,TESSy
Liechtenstein,LI,2022-W21,national,LI,Liechtenstein,56,153,39055,391.755217,36.60130719,TESSy
Liechtenstein,LI,2022-W22,national,LI,Liechtenstein,96,238,39055,609.3970042,40.33613445,TESSy
Liechtenstein,LI,2022-W23,national,LI,Liechtenstein,69,225,39055,576.1106132,30.66666667,TESSy
Liechtenstein,LI,2022-W24,national,LI,Liechtenstein,78,188,39055,481.3724235,41.4893617,TESSy
Liechtenstein,LI,2022-W25,national,LI,Liechtenstein,,,39055,,,
Liechtenstein,LI,2022-W26,national,LI,Liechtenstein,153,280,39055,716.937652,54.64285714,TESSy
Liechtenstein,LI,2022-W27,national,LI,Liechtenstein,209,453,39055,1159.902701,46.13686534,TESSy
Liechtenstein,LI,2022-W28,national,LI,Liechtenstein,201,363,39055,929.458456,55.37190083,TESSy
Liechtenstein,LI,2022-W29,national,LI,Liechtenstein,162,249,39055,637.562412,65.06024096,TESSy
Liechtenstein,LI,2022-W30,national,LI,Liechtenstein,142,291,39055,745.1030598,48.79725086,TESSy
Liechtenstein,LI,2022-W31,national,LI,Liechtenstein,114,238,39055,609.3970042,47.89915966,TESSy
Liechtenstein,LI,2022-W32,national,LI,Liechtenstein,109,208,39055,532.5822558,52.40384615,TESSy
Liechtenstein,LI,2022-W33,national,LI,Liechtenstein,69,172,39055,440.4045577,40.11627907,TESSy
Liechtenstein,LI,2022-W34,national,LI,Liechtenstein,105,190,39055,486.4934067,55.26315789,TESSy
Liechtenstein,LI,2022-W35,national,LI,Liechtenstein,120,284,39055,727.1796185,42.25352113,TESSy
Liechtenstein,LI,2022-W36,national,LI,Liechtenstein,102,203,39055,519.7797977,50.24630542,TESSy
Liechtenstein,LI,2022-W37,national,LI,Liechtenstein,106,226,39055,578.6711049,46.90265487,TESSy
Liechtenstein,LI,2022-W38,national,LI,Liechtenstein,144,294,39055,752.7845346,48.97959184,TESSy
Liechtenstein,LI,2022-W39,national,LI,Liechtenstein,273,566,39055,1449.238254,48.23321555,TESSy
Liechtenstein,LI,2022-W40,national,LI,Liechtenstein,284,473,39055,1211.112534,60.0422833,TESSy
Lithuania,LT,2020-W01,national,LT,Lithuania,,,2795680,,,
Lithuania,LT,2020-W02,national,LT,Lithuania,,,2795680,,,
Lithuania,LT,2020-W03,national,LT,Lithuania,,,2795680,,,
Lithuania,LT,2020-W04,national,LT,Lithuania,,,2795680,,,
Lithuania,LT,2020-W05,national,LT,Lithuania,,,2795680,,,
Lithuania,LT,2020-W06,national,LT,Lithuania,,,2795680,,,
Lithuania,LT,2020-W07,national,LT,Lithuania,,,2795680,,,
Lithuania,LT,2020-W08,national,LT,Lithuania,0,47,2795680,1.681165226,0,TESSy
Lithuania,LT,2020-W09,national,LT,Lithuania,0,118,2795680,4.220797802,0,TESSy
Lithuania,LT,2020-W10,national,LT,Lithuania,0,95,2795680,3.398099926,0,TESSy
Lithuania,LT,2020-W11,national,LT,Lithuania,0,364,2795680,13.02008814,0,TESSy
Lithuania,LT,2020-W12,national,LT,Lithuania,0,1737,2795680,62.13157443,0,TESSy
Lithuania,LT,2020-W13,national,LT,Lithuania,0,7530,2795680,269.3441309,0,TESSy
Lithuania,LT,2020-W14,national,LT,Lithuania,0,15710,2795680,561.9384193,0,TESSy
Lithuania,LT,2020-W15,national,LT,Lithuania,0,15902,2795680,568.8061581,0,TESSy
Lithuania,LT,2020-W16,national,LT,Lithuania,0,3174,2795680,113.532307,0,TESSy
Lithuania,LT,2020-W17,national,LT,Lithuania,155,40158,2795680,1436.430493,0.385975397,Country website
Lithuania,LT,2020-W18,national,LT,Lithuania,79,35365,2795680,1264.987409,0.223384702,Country website
Lithuania,LT,2020-W19,national,LT,Lithuania,72,41648,2795680,1489.727007,0.172877449,Country website
Lithuania,LT,2020-W20,national,LT,Lithuania,72,43124,2795680,1542.522749,0.166960393,Country website
Lithuania,LT,2020-W21,national,LT,Lithuania,77,37046,2795680,1325.115893,0.2078497,Country website
Lithuania,LT,2020-W22,national,LT,Lithuania,43,34491,2795680,1233.72489,0.124670204,Country website
Lithuania,LT,2020-W23,national,LT,Lithuania,45,30002,2795680,1073.155726,0.149990001,Country website
Lithuania,LT,2020-W24,national,LT,Lithuania,52,28037,2795680,1002.868712,0.185469201,Country website
Lithuania,LT,2020-W25,national,LT,Lithuania,28,28163,2795680,1007.375665,0.099421226,Country website
Lithuania,LT,2020-W26,national,LT,Lithuania,15,23234,2795680,831.0679334,0.064560558,Country website
Lithuania,LT,2020-W27,national,LT,Lithuania,25,23926,2795680,855.8204086,0.104488841,Country website
Lithuania,LT,2020-W28,national,LT,Lithuania,33,16933,2795680,605.6844846,0.194885726,Country website
Lithuania,LT,2020-W29,national,LT,Lithuania,73,17435,2795680,623.64076,0.418698021,Country website
Lithuania,LT,2020-W30,national,LT,Lithuania,72,4700,2795680,168.1165226,1.531914894,Country website
Lithuania,LT,2020-W31,national,LT,Lithuania,100,21815,2795680,780.3110513,0.458400183,Country website
Lithuania,LT,2020-W32,national,LT,Lithuania,145,22423,2795680,802.0588909,0.64665745,Country website
Lithuania,LT,2020-W33,national,LT,Lithuania,172,24651,2795680,881.7532765,0.697740457,Country website
Lithuania,LT,2020-W34,national,LT,Lithuania,,,2795680,,,
Lithuania,LT,2020-W35,national,LT,Lithuania,233,27826,2795680,995.3213529,0.837346367,Country website
Lithuania,LT,2020-W36,national,LT,Lithuania,193,25983,2795680,929.3982144,0.742793365,Country website
Lithuania,LT,2020-W37,national,LT,Lithuania,286,28052,2795680,1003.405254,1.019535149,Country website
Lithuania,LT,2020-W38,national,LT,Lithuania,428,29695,2795680,1062.174498,1.441320088,Country website
Lithuania,LT,2020-W39,national,LT,Lithuania,676,33704,2795680,1205.574315,2.005696653,Country website
